truth_index,truth_law,truth_state,delta,topology,budget,greedy_utility,optimal_utility,greedy_over_optimal,additive_gap,greedy_panel,one_optimal_panel
99,P06,0011,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,0010 0011
99,P06,0011,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,0001 0010 0011
99,P06,0011,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
99,P06,0011,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0111
100,P06,0100,3.2e-05,complete_survivor,1,127,127,1.0,0,0000,0101
100,P06,0100,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,0100 0101
100,P06,0100,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,0100 0101 0110
100,P06,0100,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
100,P06,0100,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0100 0101 0110 0111
101,P06,0101,3.2e-05,complete_survivor,1,127,127,1.0,0,0000,0100
101,P06,0101,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,0100 0101
101,P06,0101,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,0100 0101 0111
101,P06,0101,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
101,P06,0101,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,0001 0100 0101 0110 0111
102,P06,0110,3.2e-05,complete_survivor,1,127,127,1.0,0,0000,0111
102,P06,0110,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,0110 0111
102,P06,0110,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,0100 0110 0111
102,P06,0110,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
102,P06,0110,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,0010 0100 0101 0110 0111
103,P06,0111,3.2e-05,complete_survivor,1,127,127,1.0,0,0000,0110
103,P06,0111,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,0110 0111
103,P06,0111,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,0101 0110 0111
103,P06,0111,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
103,P06,0111,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,0011 0100 0101 0110 0111
104,P06,1000,3.2e-05,complete_survivor,1,127,127,1.0,0,0000,1001
104,P06,1000,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,1000 1001
104,P06,1000,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,1000 1001 1010
104,P06,1000,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,1000 1001 1010 1011
104,P06,1000,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1001 1010 1011 1100
105,P06,1001,3.2e-05,complete_survivor,1,127,127,1.0,0,0000,1000
105,P06,1001,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,1000 1001
105,P06,1001,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,1000 1001 1011
105,P06,1001,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,1000 1001 1010 1011
105,P06,1001,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1001 1010 1011 1101
106,P06,1010,3.2e-05,complete_survivor,1,127,127,1.0,0,0000,1011
106,P06,1010,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,1010 1011
106,P06,1010,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,1000 1010 1011
106,P06,1010,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,1000 1001 1010 1011
106,P06,1010,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1001 1010 1011 1110
107,P06,1011,3.2e-05,complete_survivor,1,127,127,1.0,0,0000,1010
107,P06,1011,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,1010 1011
107,P06,1011,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,1001 1010 1011
107,P06,1011,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,1000 1001 1010 1011
107,P06,1011,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1001 1010 1011 1111
108,P06,1100,3.2e-05,complete_survivor,1,127,127,1.0,0,0000,1101
108,P06,1100,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,1100 1101
108,P06,1100,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,1100 1101 1110
108,P06,1100,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,1100 1101 1110 1111
108,P06,1100,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1100 1101 1110 1111
109,P06,1101,3.2e-05,complete_survivor,1,127,127,1.0,0,0000,1100
109,P06,1101,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,1100 1101
109,P06,1101,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,1100 1101 1111
109,P06,1101,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,1100 1101 1110 1111
109,P06,1101,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,1001 1100 1101 1110 1111
110,P06,1110,3.2e-05,complete_survivor,1,127,127,1.0,0,0000,1111
110,P06,1110,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,1110 1111
110,P06,1110,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,1100 1110 1111
110,P06,1110,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,1100 1101 1110 1111
110,P06,1110,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,1010 1100 1101 1110 1111
111,P06,1111,3.2e-05,complete_survivor,1,127,127,1.0,0,0000,1110
111,P06,1111,3.2e-05,complete_survivor,2,127,127,1.0,0,0000 0001,1110 1111
111,P06,1111,3.2e-05,complete_survivor,3,127,127,1.0,0,0000 0001 0010,1101 1110 1111
111,P06,1111,3.2e-05,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,1100 1101 1110 1111
111,P06,1111,3.2e-05,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,1011 1100 1101 1110 1111
96,P06,0000,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0001,0001
96,P06,0000,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,0000 0001
96,P06,0000,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,0000 0001 0010
96,P06,0000,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
96,P06,0000,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0100
97,P06,0001,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,0000
97,P06,0001,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,0000 0001
97,P06,0001,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,0000 0001 0011
97,P06,0001,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
97,P06,0001,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0101
98,P06,0010,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,0011
98,P06,0010,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,0010 0011
98,P06,0010,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,0000 0010 0011
98,P06,0010,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
98,P06,0010,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0110
99,P06,0011,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,0010
99,P06,0011,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,0010 0011
99,P06,0011,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,0001 0010 0011
99,P06,0011,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
99,P06,0011,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0111
100,P06,0100,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,0101
100,P06,0100,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,0100 0101
100,P06,0100,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,0100 0101 0110
100,P06,0100,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
100,P06,0100,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0100 0101 0110 0111
101,P06,0101,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,0100
101,P06,0101,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,0100 0101
101,P06,0101,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,0100 0101 0111
101,P06,0101,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
101,P06,0101,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0001 0100 0101 0110 0111
102,P06,0110,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,0111
102,P06,0110,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,0110 0111
102,P06,0110,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,0100 0110 0111
102,P06,0110,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
102,P06,0110,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0010 0100 0101 0110 0111
103,P06,0111,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,0110
103,P06,0111,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,0110 0111
103,P06,0111,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,0101 0110 0111
103,P06,0111,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
103,P06,0111,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0011 0100 0101 0110 0111
104,P06,1000,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,1001
104,P06,1000,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,1000 1001
104,P06,1000,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,1000 1001 1010
104,P06,1000,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1000 1001 1010 1011
104,P06,1000,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1001 1010 1011 1100
105,P06,1001,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,1000
105,P06,1001,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,1000 1001
105,P06,1001,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,1000 1001 1011
105,P06,1001,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1000 1001 1010 1011
105,P06,1001,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1001 1010 1011 1101
106,P06,1010,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,1011
106,P06,1010,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,1010 1011
106,P06,1010,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,1000 1010 1011
106,P06,1010,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1000 1001 1010 1011
106,P06,1010,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1001 1010 1011 1110
107,P06,1011,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,1010
107,P06,1011,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,1010 1011
107,P06,1011,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,1001 1010 1011
107,P06,1011,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1000 1001 1010 1011
107,P06,1011,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1001 1010 1011 1111
108,P06,1100,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,1101
108,P06,1100,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,1100 1101
108,P06,1100,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,1100 1101 1110
108,P06,1100,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1100 1101 1110 1111
108,P06,1100,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1100 1101 1110 1111
109,P06,1101,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,1100
109,P06,1101,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,1100 1101
109,P06,1101,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,1100 1101 1111
109,P06,1101,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1100 1101 1110 1111
109,P06,1101,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1001 1100 1101 1110 1111
110,P06,1110,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,1111
110,P06,1110,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,1110 1111
110,P06,1110,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,1100 1110 1111
110,P06,1110,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1100 1101 1110 1111
110,P06,1110,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1010 1100 1101 1110 1111
111,P06,1111,3.2e-05,law_mst_x_q4,1,127,127,1.0,0,0000,1110
111,P06,1111,3.2e-05,law_mst_x_q4,2,127,127,1.0,0,0000 0001,1110 1111
111,P06,1111,3.2e-05,law_mst_x_q4,3,127,127,1.0,0,0000 0001 0010,1101 1110 1111
111,P06,1111,3.2e-05,law_mst_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1100 1101 1110 1111
111,P06,1111,3.2e-05,law_mst_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1011 1100 1101 1110 1111
96,P06,0000,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0001,0001
96,P06,0000,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,0000 0001
96,P06,0000,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,0000 0001 0010
96,P06,0000,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
96,P06,0000,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0100
97,P06,0001,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,0000
97,P06,0001,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,0000 0001
97,P06,0001,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,0000 0001 0011
97,P06,0001,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
97,P06,0001,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0101
98,P06,0010,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,0011
98,P06,0010,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,0010 0011
98,P06,0010,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,0000 0010 0011
98,P06,0010,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
98,P06,0010,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0110
99,P06,0011,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,0010
99,P06,0011,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,0010 0011
99,P06,0011,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,0001 0010 0011
99,P06,0011,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
99,P06,0011,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0111
100,P06,0100,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,0101
100,P06,0100,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,0100 0101
100,P06,0100,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,0100 0101 0110
100,P06,0100,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
100,P06,0100,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0100 0101 0110 0111
101,P06,0101,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,0100
101,P06,0101,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,0100 0101
101,P06,0101,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,0100 0101 0111
101,P06,0101,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
101,P06,0101,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0001 0100 0101 0110 0111
102,P06,0110,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,0111
102,P06,0110,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,0110 0111
102,P06,0110,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,0100 0110 0111
102,P06,0110,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
102,P06,0110,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0010 0100 0101 0110 0111
103,P06,0111,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,0110
103,P06,0111,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,0110 0111
103,P06,0111,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,0101 0110 0111
103,P06,0111,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
103,P06,0111,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,0011 0100 0101 0110 0111
104,P06,1000,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,1001
104,P06,1000,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,1000 1001
104,P06,1000,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,1000 1001 1010
104,P06,1000,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1000 1001 1010 1011
104,P06,1000,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1001 1010 1011 1100
105,P06,1001,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,1000
105,P06,1001,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,1000 1001
105,P06,1001,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,1000 1001 1011
105,P06,1001,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1000 1001 1010 1011
105,P06,1001,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1001 1010 1011 1101
106,P06,1010,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,1011
106,P06,1010,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,1010 1011
106,P06,1010,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,1000 1010 1011
106,P06,1010,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1000 1001 1010 1011
106,P06,1010,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1001 1010 1011 1110
107,P06,1011,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,1010
107,P06,1011,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,1010 1011
107,P06,1011,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,1001 1010 1011
107,P06,1011,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1000 1001 1010 1011
107,P06,1011,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1001 1010 1011 1111
108,P06,1100,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,1101
108,P06,1100,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,1100 1101
108,P06,1100,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,1100 1101 1110
108,P06,1100,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1100 1101 1110 1111
108,P06,1100,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1000 1100 1101 1110 1111
109,P06,1101,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,1100
109,P06,1101,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,1100 1101
109,P06,1101,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,1100 1101 1111
109,P06,1101,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1100 1101 1110 1111
109,P06,1101,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1001 1100 1101 1110 1111
110,P06,1110,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,1111
110,P06,1110,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,1110 1111
110,P06,1110,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,1100 1110 1111
110,P06,1110,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1100 1101 1110 1111
110,P06,1110,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1010 1100 1101 1110 1111
111,P06,1111,3.2e-05,law_clique_x_q4,1,127,127,1.0,0,0000,1110
111,P06,1111,3.2e-05,law_clique_x_q4,2,127,127,1.0,0,0000 0001,1110 1111
111,P06,1111,3.2e-05,law_clique_x_q4,3,127,127,1.0,0,0000 0001 0010,1101 1110 1111
111,P06,1111,3.2e-05,law_clique_x_q4,4,127,127,1.0,0,0000 0001 0010 0011,1100 1101 1110 1111
111,P06,1111,3.2e-05,law_clique_x_q4,5,127,127,1.0,0,0000 0001 0010 0011 0100,1011 1100 1101 1110 1111
96,P06,0000,0.0001,complete_survivor,1,127,127,1.0,0,0001,0001
96,P06,0000,0.0001,complete_survivor,2,127,127,1.0,0,0000 0001,0000 0001
96,P06,0000,0.0001,complete_survivor,3,127,127,1.0,0,0000 0001 0010,0000 0001 0010
96,P06,0000,0.0001,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
96,P06,0000,0.0001,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0100
97,P06,0001,0.0001,complete_survivor,1,127,127,1.0,0,0000,0000
97,P06,0001,0.0001,complete_survivor,2,127,127,1.0,0,0000 0001,0000 0001
97,P06,0001,0.0001,complete_survivor,3,127,127,1.0,0,0000 0001 0010,0000 0001 0011
97,P06,0001,0.0001,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
97,P06,0001,0.0001,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0101
98,P06,0010,0.0001,complete_survivor,1,127,127,1.0,0,0000,0011
98,P06,0010,0.0001,complete_survivor,2,127,127,1.0,0,0000 0001,0010 0011
98,P06,0010,0.0001,complete_survivor,3,127,127,1.0,0,0000 0001 0010,0000 0010 0011
98,P06,0010,0.0001,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
98,P06,0010,0.0001,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0110
99,P06,0011,0.0001,complete_survivor,1,127,127,1.0,0,0000,0010
99,P06,0011,0.0001,complete_survivor,2,127,127,1.0,0,0000 0001,0010 0011
99,P06,0011,0.0001,complete_survivor,3,127,127,1.0,0,0000 0001 0010,0001 0010 0011
99,P06,0011,0.0001,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,0000 0001 0010 0011
99,P06,0011,0.0001,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0001 0010 0011 0111
100,P06,0100,0.0001,complete_survivor,1,127,127,1.0,0,0000,0101
100,P06,0100,0.0001,complete_survivor,2,127,127,1.0,0,0000 0001,0100 0101
100,P06,0100,0.0001,complete_survivor,3,127,127,1.0,0,0000 0001 0010,0100 0101 0110
100,P06,0100,0.0001,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
100,P06,0100,0.0001,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,0000 0100 0101 0110 0111
101,P06,0101,0.0001,complete_survivor,1,127,127,1.0,0,0000,0100
101,P06,0101,0.0001,complete_survivor,2,127,127,1.0,0,0000 0001,0100 0101
101,P06,0101,0.0001,complete_survivor,3,127,127,1.0,0,0000 0001 0010,0100 0101 0111
101,P06,0101,0.0001,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
101,P06,0101,0.0001,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,0001 0100 0101 0110 0111
102,P06,0110,0.0001,complete_survivor,1,127,127,1.0,0,0000,0111
102,P06,0110,0.0001,complete_survivor,2,127,127,1.0,0,0000 0001,0110 0111
102,P06,0110,0.0001,complete_survivor,3,127,127,1.0,0,0000 0001 0010,0100 0110 0111
102,P06,0110,0.0001,complete_survivor,4,127,127,1.0,0,0000 0001 0010 0011,0100 0101 0110 0111
102,P06,0110,0.0001,complete_survivor,5,127,127,1.0,0,0000 0001 0010 0011 0100,0010 0100 0101 0110 0111
103,P06,0111,0.0001,complete_survivor,1,127,127,1.0,0,0000,0110
